4293	4
4302	13
4306	4
4307	5
4310	37
4311	28
4315	6
4319	4
4326	12
1052918	8
4327	2
1052920	4
1052923	3
4333	2
4338	30
4339	8
4344	4
1052904	2
1052906	2
4347	26
1052908	6
1052911	3
1052945	3
1052947	16
1052948	7
1052950	4
4362	19
4363	6
1052955	33
1052956	38
1052928	4
1052934	6
4382	5
1052977	13
4387	2
1052989	10
4399	3
1052961	12
4405	9
4408	3
1052969	21
1052973	3
4414	2
1053015	7
1053016	12
1053019	13
1053021	4
4432	2
1052995	3
1052997	7
4438	6
4439	2
4441	5
1053001	11
1053002	7
1053003	2
4446	11
4447	132
4452	4
4460	7
4466	2
4468	5
1053034	4
4475	6
4480	3
1053075	4
4486	2
4488	5
4492	2
4493	5
4494	5
1053057	2
4506	2
4507	5
4510	38
4512	7
1053111	39
4525	10
4538	3
1053101	95
1053102	3
1053103	8
1053148	8
4556	2
1053123	16
1053126	12
4566	2
1053133	10
1053134	7
1053178	3
1053179	3
4590	215
4591	8
1053152	5
4598	95
1053159	2
4599	2
4601	2
4603	28
4604	2
4606	9
4607	43
4609	2
1053202	2
4610	29
4620	3
1053186	7
1053188	2
4630	30
4634	34
4635	8
4636	27
4637	17
1053232	2
4648	14
4651	2
4654	2
4655	5
4658	3
1053231	7
1053264	25
1053275	2
1053276	7
1053279	8
1053249	2
4689	2
1053254	82
1053255	5
4695	4
1053256	9
4703	10
4704	5
1053301	16
1053302	2
1053305	8
1053283	2
4725	2
1053286	24
1053287	8
1053331	2
4739	2
1053332	8
4743	4
1053339	12
1053341	2
4750	5
4753	12
1053319	2
4762	13
4768	62
4773	5
1053355	2
4807	2
1053402	5
1053406	186
1053407	3
4817	16
1053384	5
4825	4
1053385	3
1053388	2
1053427	41
1053431	12
1053413	3
1053423	46
1053456	3
1053459	2
1053461	3
4897	50
4904	3
4905	85
4906	25
1053503	5
4911	45
4912	4
4916	2
4919	2
1053520	3
1053523	2
1053530	2
1053531	2
1053532	2
1053535	3
4947	16
4951	9
4952	14
4965	19
1053558	2
4966	23
4969	5
1053565	169
1053546	4
1053587	4
1053599	2
5007	4
5014	3
5015	3
1053579	5
5023	2
1053617	2
1053606	13
5049	3
5054	59
5055	28
5056	16
1053653	2
5070	5
5078	15
1053640	2
5082	4
5087	4
1053680	2
5090	63
1053689	2
5097	7
5101	3
5108	42
5115	6
1053712	73
5120	2
1053719	31
1053720	30
1053721	19
5130	21
5132	2
5133	2
1053726	12
1053727	5
5139	21
1053700	3
5141	20
5144	2
1053711	5
5151	7
5155	4
1053751	2
1053757	5
5166	2
1053728	9
1053731	7
5171	10
5185	2
1053779	2
1053780	3
1053781	6
5191	8
1053762	30
5205	560
5206	3
1053766	3
1053767	25
5208	15
1053769	2
5214	2
1053775	3
1053822	2
5238	3
5252	2
5264	17
1053825	3
1053829	6
1053830	5
5274	3
1053836	3
1053838	6
5286	2
5295	31
5298	8
5299	6
5306	4
1053868	4
5310	5
1053870	63
1053871	4
1053912	3
5322	3
1053916	4
1053893	8
5339	3
1053900	20
1053901	42
1053902	3
1053947	15
5355	7
5356	4
5363	2
5364	12
5365	25
5368	13
5370	4
5384	3
1053980	3
1053981	3
5393	10
5395	5
5399	2
5400	12
5402	6
5406	2
5411	2
1054004	2
1054011	2
5419	2
1053984	3
5424	2
5425	6
5428	14
5430	23
1054032	17
5443	20
1054040	13
1054043	2
1054044	8
5455	7
1054018	148
1054019	27
5460	2
1054026	35
5469	2
1054066	3
1054068	3
1054071	5
1054072	28
1054048	13
1054059	2
1054060	8
5508	6
5509	27
5516	11
5517	65
5518	2
1054080	6
5521	7
5523	32
5524	16
5525	7
1054086	4
1054087	5
5528	10
1054095	6
1054132	2
1054138	2
5548	8
5552	3
5553	4
5554	2
5555	6
5566	2
1054165	5
1054169	2
5577	12
5578	20
1054171	427
1054172	101
5583	2
1054146	2
1054147	2
5596	2
1054192	3
1054193	2
1054196	40
1054197	20
1054201	3
1054205	3
1054179	2
5619	5
5622	5
1054188	12
1054224	23
1054225	4
1054230	4
1054233	19
1054212	18
5657	3
5664	61
5667	233
1054268	4
1054248	15
1054249	4
5697	2
1054291	8
1054294	5
1054300	2
1054273	2
5713	15
5723	32
1054285	2
5733	2
1054326	2
1054327	76
5745	11
5754	3
5757	14
1054318	2
1054359	22
5768	2
1054360	6
5792	2
1054390	6
5801	2
5815	2
5816	112
1054376	2
5818	13
1054380	8
5826	4
1054424	3
5837	51
5838	3
1054431	2
5841	22
5845	56
5857	25
5863	7
5869	3
5874	4
1054439	2
1054443	2
1054485	8
1054491	5
1054494	7
5903	2
1054477	468
1054478	3
1054518	22
1054498	3
1054502	28
5943	4
1054554	2
1054530	3
5970	99
5971	9
5973	3
5974	5
5979	2
1054591	5
6001	10
6003	8
1054574	3
6016	2
6017	10
6019	3
6020	5
1054617	2
6029	4
6034	6
6039	14
1054600	5
1054606	3
6047	3
6051	2
6052	6
1054654	5
6063	2
6064	4
1054628	2
1054631	29
6071	3
6074	5
6075	7
1054636	10
1054639	8
1054678	6
6087	2
6095	6
1054656	3
1054663	4
1054664	25
6104	2
6107	3
6111	2
6118	2
1054711	3
6120	168
6121	3
1054716	6
6128	52
6133	2
6137	14
6139	30
6140	5
6141	3
1054703	5
6150	28
6160	4
6164	12
6165	2
6166	18
6167	2
1054732	4
6178	4
6184	5
6185	3
6188	9
1054782	3
1054762	6
1054811	38
1054786	3
1054787	6
1054789	2
6232	5
1054792	14
6233	6
1054795	3
1054839	3
6254	2
6255	3
6259	2
1054819	10
1054820	59
1054827	2
1054830	3
6274	123
1054868	5
1054870	15
6281	13
1054873	3
6282	136
1054877	5
6288	101
6289	20
6290	9
6293	11
1054855	4
1054857	4
1054898	4
6315	4
1054882	19
1054883	2
6324	4
6328	3
1054888	8
6329	2
6331	3
1054891	5
1054929	3
6342	24
6343	13
1054936	16
1054937	59
1054939	2
1054962	14
1054966	32
1054944	6
6384	7
1054945	4
6388	2
1054950	2
1054958	52
6398	2
1054998	2
1055005	2
1054978	24
6421	2
1054984	8
6425	2
6426	7
1054986	3
1054989	2
1054990	15
6431	2
1054991	4
6432	2
6433	86
6447	26
1055013	2
6455	10
6459	2
6464	3
6467	8
1055064	6
6474	13
6485	8
6492	7
1055088	79
1055093	6
1055095	5
6507	2
1055099	5
1055101	4
6516	4
6518	2
6521	6
1055121	18
1055126	2
6535	2
1055127	2
6536	2
1055129	8
1055133	2
1055107	2
6548	4
1055109	77
1055117	3
6562	3
1055154	26
1055159	6
6568	6
1055165	5
6581	2
6586	57
1055147	5
6589	39
1055149	2
6604	2
1055198	3
1055169	2
1055178	5
1055180	3
1055182	12
1055183	5
6627	3
6628	2
1055224	5
1055227	3
1055230	2
1055210	2
1055211	2
6653	11
1055249	2
1055250	8
1055251	9
6661	7
1055254	9
1055256	3
1055241	4
1055242	2
6688	3
1055281	3
1055286	9
1055288	4
6698	2
1055270	3
1055279	8
1055314	7
1055316	25
6733	325
6734	11
6750	50
1055310	2
1055311	4
6754	22
1055346	2
6758	40
6759	3
1055329	19
6774	3
1055341	7
6786	7
6795	2
6810	3
6830	8
1055423	22
1055394	2
1055399	30
6847	2
1055407	2
6862	2
1055431	5
1055432	28
6873	2
1055439	2
6885	271
1055480	17
6890	2
1055482	5
1055485	16
6896	104
6898	80
6899	68
6917	40
6918	11
1055510	2
6924	30
6925	2
6929	2
1055489	3
6930	6
6932	3
1055494	17
1055500	7
1055503	2
6946	5
6950	3
1055547	4
1055548	29
6956	2
6962	4
1055569	17
6979	2
1055572	3
6984	7
1055577	2
6990	3
1055555	18
1055557	3
1055564	4
1055565	20
1055566	3
1055567	2
7008	2
1055603	4
1055605	2
1055615	15
7030	3
1055591	2
1055593	6
1055598	4
7041	3
7044	142
7045	37
1055645	2
1055621	3
7067	5
1055665	2
1055666	2
7074	2
7075	2
1055672	2
1055673	3
1055674	2
7086	8
7090	44
7100	4
1055703	68
1055704	2
1055706	58
1055707	10
7121	3
1055682	3
7122	20
7123	3
1055688	2
7134	2
1055734	2
1055736	10
1055737	3
7145	7
7155	11
7160	3
7166	2
7169	7
1055762	23
7178	5
1055772	12
1055748	2
1055750	3
1055752	22
7192	407
7199	4
7200	92
1055796	11
7206	78
7207	7
7208	3
7211	4
1055807	11
7217	6
1055783	2
1055784	12
1055785	7
7233	17
1055828	6
1055831	5
7242	2
7246	8
1055808	3
1055817	4
1055820	4
7260	7
7261	5
1055822	2
1055860	7
1055863	58
1055840	7
1055853	21
7302	3
7306	7
1055872	8
1055874	17
7315	3
7316	3
7321	7
1055883	5
7332	3
1055927	6
7339	5
7343	6
7351	58
7354	26
1055917	15
7369	4
1055962	2
1055963	4
1055948	3
7392	2
7393	2
1055987	2
1055992	2
1055972	3
7418	11
7426	12
1056009	2
1056012	66
7453	2
1056013	55
1056054	10
1056058	34
1056035	5
1056090	15
1056091	2
7500	294
7501	32
1056068	2
7509	21
7521	9
1056113	7
7525	14
7531	5
1056123	12
7533	5
7546	2
7547	6
7550	12
1056146	3
7559	2
7564	8
1056159	61
1056128	4
7569	4
7573	2
1056137	6
1056180	24
7590	8
7594	9
1056188	5
7601	16
7605	9
1056167	2
1056169	10
1056172	22
7617	2
1056223	13
1056192	2
7634	3
1056197	5
1056199	3
1056203	2
1056204	14
1056206	4
7648	2
7650	52
7658	3
7660	17
1056253	3
1056254	5
7663	31
1056225	4
7671	12
7679	4
7688	6
7690	8
7694	4
7695	25
7697	9
1056264	3
1056268	2
1056269	2
7714	15
7716	3
1056313	2
1056314	141
7723	2
1056293	7
1056295	2
1056298	3
7744	2
7745	3
1056339	14
7749	2
1056343	2
1056347	26
7755	4
7759	2
1056330	2
1056335	2
7784	8
7789	3
1056361	4
7803	829
1056366	2
7814	44
7816	26
7817	51
7822	8
1056415	5
7824	4
1056391	6
7833	10
7835	7
7836	8
1056399	7
7842	11
1056445	4
7864	32
7868	22
7869	2
1056466	9
7874	3
1056467	213
7880	2
7897	3
7902	6
1056500	37
1056483	5
7926	9
1056487	4
1056491	2
1056492	23
1056528	3
7948	4
1056543	2
1056514	2
7957	364
7958	5
1056519	9
7965	3
7971	2
7974	29
1056568	10
7978	13
7982	32
7983	2
1056544	16
1056552	4
7998	5
1056598	3
8010	5
8011	2
8019	2
1056586	2
1056624	4
1056625	118
8034	2
1056639	2
8054	5
1056618	2
1056656	4
1056659	3
8071	3
1056666	34
1056670	2
8086	3
1056647	26
8097	2
8104	2
8109	3
8116	58
1056677	3
8119	10
8130	7
1056724	2
1056727	2
8138	36
1056735	2
8147	15
1056713	2
8157	25
1056760	3
8173	2
1056740	4
1056749	2
1056784	12
1056790	11
1056792	15
8204	9
1056771	244
8215	4
8218	8
1056782	2
1056816	4
1056818	2
1056801	15
1056804	2
1056811	2
1056815	2
8263	46
8264	79
8271	3
8272	2
1056832	9
1056835	3
1056836	4
1056837	2
8280	4
8284	2
8285	16
8288	2
8289	13
1056881	3
1056883	2
8293	11
8297	3
1056894	4
8305	8
1056865	3
8311	5
8313	7
8316	7
1056876	2
8317	10
8318	5
8325	6
8332	2
1056925	3
1056926	5
8340	5
1056905	2
1056910	4
1056946	10
1056949	46
1056959	8
1056931	4
1056934	11
8380	2
1056942	5
8383	2
8389	2
8391	2
8416	473
8417	4
1057011	2
8424	17
8430	12
8431	3
8433	3
8437	2
1056998	17
8441	18
8442	2
1057006	4
1057043	2
8457	28
1057050	2
8469	3
8470	4
8478	2
1057081	3
1057083	41
8493	3
1057057	2
8513	2
1057106	6
1057113	16
1057114	41
1057115	2
8530	5
8539	7
8540	2
8545	3
8556	2
8563	3
8567	2
1057129	2
8570	104
8572	106
8580	48
8591	8
8592	29
8595	15
8596	8
8599	19
1057160	13
8611	5
8617	5
8621	6
8625	2
8628	5
1057193	3
8635	2
1057197	2
8644	3
1057238	51
1057239	132
1057245	80
1057246	84
1057247	50
8657	10
1057224	2
1057230	2
1057231	118
1057270	2
1057272	9
1057274	2
1057276	4
1057250	50
1057299	13
1057300	7
8723	106
8725	65
1057288	12
8733	18
8744	28
8745	13
8748	17
8749	2
1057341	12
8752	40
8764	15
8770	6
8774	2
8778	3
1057371	2
8781	5
1057344	5
1057345	2
1057354	2
1057355	3
8797	2
1057393	69
8810	8
1057406	19
1057379	4
1057382	3
1057385	14
1057387	14
1057390	2
1057426	10
1057431	3
1057432	16
1057438	2
8850	3
1057410	3
1057412	3
1057414	12
8859	2
1057419	2
1057421	4
1057456	5
8876	84
8877	9
8878	23
1057440	4
8886	64
1057450	2
8898	19
1057492	3
8901	9
8902	2
8905	2
8908	26
8909	7
8923	15
8924	2
1057484	2
8927	16
1057527	2
8941	3
1057512	4
8953	2
8954	10
1057519	3
8961	10
1057554	6
8963	4
1057558	5
1057561	2
1057563	7
8971	2
1057537	5
8977	2
1057538	72
1057546	2
1057585	3
1057590	5
9006	9
1057599	2
9007	2
9010	2
1057571	37
9024	5
9027	12
1057623	7
9032	343
9038	7
9040	2
9048	5
1057615	3
9060	29
9066	5
9068	23
1057639	6
9086	12
9093	6
9098	16
9104	9
9108	7
1057669	5
9113	2
9117	13
9118	2
9119	14
9121	3
1057718	2
9129	2
1057696	187
9149	3
9163	2
9170	7
1057737	7
9181	14
9198	32
9202	55
9205	21
9206	2
1057771	3
1057774	2
9215	2
9234	2
1057843	4
1057844	105
9254	2
1057846	5
1057854	3
9278	2
1057873	43
1057885	19
1057865	34
9306	6
1057866	2
1057869	18
1057905	2
1057891	4
9333	80
9334	2
1057897	4
9341	22
1057902	4
9343	3
9350	4
9352	60
9354	3
9363	44
1057931	2
9377	5
9379	9
1057971	3
9397	5
9398	2
9401	11
1058003	3
1058006	9
1058008	93
1058009	2
1057995	97
1058034	6
9443	2
1058035	13
9445	9
9446	3
1058039	7
1058040	35
1058042	18
1058016	3
9468	3
1058028	4
9472	2
1058072	2
9488	54
9489	4
9490	159
1058056	2
9498	131
1058059	2
1058061	3
1058100	12
9510	66
9513	9
9514	41
9517	3
9520	3
1058089	3
1058094	5
9535	5
1058129	3
9539	20
9546	3
1058140	2
9553	4
1058118	2
9562	10
1058161	26
1058163	3
1058164	8
1058165	11
9575	8
1058168	10
1058148	28
1058149	7
9590	2
1058156	16
1058157	8
1058192	9
1058193	10
1058194	3
1058195	17
1058206	5
9618	4
9622	2
1058188	21
9632	2
9639	64
9644	92
9650	66
9652	18
9653	7
1058217	2
1058218	2
9660	3
1058262	5
9671	11
9672	82
9678	35
9680	3
1058253	5
9698	2
9705	7
1058297	3
1058301	19
9710	32
9716	25
1058322	23
9731	2
9733	4
1058330	26
9738	4
1058308	12
1058311	23
1058314	3
1058365	8
1058367	3
9775	3
1058339	20
9782	3
1058346	3
1058349	8
9792	250
9800	2
1058395	2
1058396	14
9811	89
9813	4
1058374	2
9822	79
9836	2
1058407	5
1058410	7
1058411	2
9853	6
9857	7
1058455	15
1058456	60
1058435	3
1058437	2
1058440	2
1058480	6
1058481	8
1058489	27
9904	11
1058472	20
9915	3
1058476	22
1058517	2
9931	2
9945	7
1058508	11
9952	16
9955	81
1058552	2
1058557	7
9966	8
1058533	8
9974	19
1058541	2
9983	14
1058580	3
9993	8
1058587	3
10009	7
10018	4
1058614	17
10040	8
1058607	22
10051	3
10054	9
10064	2
1058626	24
1058628	30
1058632	7
1058637	11
10079	2
1058673	2
10099	168
10100	46
10116	98
10120	74
10124	41
10125	9
1058717	9
1058719	3
1058689	3
10133	12
1058702	2
10152	20
1058746	2
10161	5
10176	4
1058768	97
10177	5
1058769	4
1058771	2
1058773	31
1058774	5
1058776	16
1058777	57
1058780	41
10196	13
1058760	166
10201	4
1058761	12
1058800	37
1058804	36
1058805	6
1058806	25
1058807	20
10219	2
10224	6
10251	61
10252	48
1058818	19
10259	125
10260	31
10264	17
1058825	3
10265	2
10266	12
10267	87
10268	94
10271	92
1058865	3
1058873	10
1058874	5
10291	37
10293	5
10295	26
10296	4
10297	19
10298	13
1058859	2
10309	31
1058909	2
10320	2
10321	2
1058929	3
1058930	25
1058932	26
1058933	10
1058934	2
1058943	19
1058913	106
1058914	11
10356	3
1058921	99
10362	5
1058923	2
10364	6
10365	10
10366	2
10376	2
1058971	5
1058953	3
1058957	13
1058959	29
10400	6
10403	2
10404	266
10405	5
10412	91
1058977	3
10417	20
1058978	2
10418	2
10420	5
1058981	20
10421	39
10423	5
10424	22
1059025	5
1059026	8
10434	7
10444	20
10448	31
10449	6
10450	27
10451	12
10462	12
10465	3
10468	2
10469	6
10472	4
1059067	3
1059068	163
1059070	3
1059048	7
1059089	28
1059090	2
1059093	22
1059097	29
10509	3
10517	11
1059078	2
10518	3
10527	2
1059120	2
1059121	3
1059129	2
10539	2
